pair_id,article_id,outlet_id,outlet,date,category,target_uid,target_full_name,target_group,target_bloc,role_bucket,match_type,rank,role(source/patient/agent),label(pos/neg/neu),held_seat,gov_tenure,surname_misattrib,disambig_drop,in_analysis,frame_conflict,frame_human_interest,frame_economic,frame_morality,frame_responsibility,dominant
1689259::PA1654,1689259,26,Franceinfo,2025-03-23,Culture & Loisirs,PA1654,François Hollande,SOC,left,source_like,full_name,2.7163411341250396e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1689394::PA794562,1689394,26,Franceinfo,2025-03-23,Politique,PA794562,Philippe Ballard,RN,far_right,plain,full_name,6.307257285398259e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1689436::PA267285,1689436,26,Franceinfo,2025-03-23,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.7770262272024818e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1689477::PA794598,1689477,26,Franceinfo,2025-03-21,Politique,PA794598,Laurent Jacobelli,RN,far_right,plain,full_name,2.1445983818630979e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1689901::PA793444,1689901,26,Franceinfo,2025-03-24,Politique,PA793444,Manuel Bompard,LFI-NFP,left,source_like,full_name,1.928024300714237e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1690222::PA793444,1690222,26,Franceinfo,2025-03-25,Politique,PA793444,Manuel Bompard,LFI-NFP,left,plain,full_name,1.192101394756417e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1690834::PA795778,1690834,26,Franceinfo,2025-03-26,Politique,PA795778,Jean-Philippe Tanguy,RN,far_right,plain,full_name,4.1177404494023767e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
1691155::PA794130,1691155,26,Franceinfo,2025-03-26,Politique,PA794130,Andy Kerbrat,LFI-NFP,left,plain,full_name,5.959155064353617e+17,agent,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1691629::PA722190,1691629,26,Franceinfo,2025-03-27,Politique,PA722190,Gabriel Attal,EPR,centre,patient_like,full_name,1.7343437751911506e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1691714::PA267285,1691714,26,Franceinfo,2025-03-27,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,7.734040555545121e+18,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1692029::PA720468,1692029,26,Franceinfo,2025-03-28,Politique,PA720468,Sébastien Chenu,RN,far_right,source_like,full_name,1.2584151000703367e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1692042::PA720468,1692042,26,Franceinfo,2025-03-28,Politique,PA720468,Sébastien Chenu,RN,far_right,patient_like,full_name,7.506498127146843e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1692134::PA720614,1692134,26,Franceinfo,2025-03-28,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,7.420339547131193e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1692457::PA720614,1692457,26,Franceinfo,2025-03-29,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.3304790921970575e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
1692473::PA609332,1692473,26,Franceinfo,2025-03-29,Politique,PA609332,Olivier Faure,SOC,left,patient_like,full_name,1.801174751595178e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1692596::PA721908,1692596,26,Franceinfo,2025-03-29,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,full_name,1.6249927426651763e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
1692755::PA720614,1692755,26,Franceinfo,2025-03-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.035023662718864e+19,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1692768::PA720614,1692768,26,Franceinfo,2025-03-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.679132607916364e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1692875::PA720614,1692875,26,Franceinfo,2025-03-30,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,1.3294705272473805e+19,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1692877::PA720614,1692877,26,Franceinfo,2025-03-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,9.382334196392835e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1692880::PA267285,1692880,26,Franceinfo,2025-03-30,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.1560323925203667e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1692959::PA720614,1692959,26,Franceinfo,2025-03-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,5.074788425180819e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1692970::PA720614,1692970,26,Franceinfo,2025-03-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,8.075704031061862e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,conflict
1693560::PA720614,1693560,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,6.237593393912132e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693563::PA720614,1693563,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,4.756543473356487e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1693564::PA720614,1693564,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,5.257539026779821e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693568::PA720614,1693568,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.3535888597038733e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,conflict
1693569::PA720614,1693569,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,5.3658993879319795e+17,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1693573::PA720614,1693573,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,6.088924931961149e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1693580::PA720614,1693580,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.381483166420461e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1693584::PA720614,1693584,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,3.4495728470236897e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1693600::PA720614,1693600,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.6491795336072796e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1693609::PA720614,1693609,26,Franceinfo,2025-03-31,International,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,3.4114735100137236e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1693611::PA720614,1693611,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,9.171690094341249e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,conflict
1693613::PA720614,1693613,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.394219170882439e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693630::PA720614,1693630,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.7555214777311463e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693633::PA720614,1693633,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.6516136542584508e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1693644::PA720614,1693644,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.7517009255314782e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1693674::PA720614,1693674,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1262406528493666e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
1693674::PA795552,1693674,26,Franceinfo,2025-03-31,Politique,PA795552,Julien Odoul,RN,far_right,plain,full_name,1.369796590029841e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
1693709::PA720614,1693709,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.577662065982592e+17,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693711::PA720614,1693711,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,5.222523547311523e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693716::PA720614,1693716,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.8984575957166986e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1693719::PA720614,1693719,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,9.686285331470936e+18,patient,neg,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1693761::PA720614,1693761,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,9.061251667341581e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
1693767::PA720614,1693767,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.7152190124261896e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693778::PA609332,1693778,26,Franceinfo,2025-03-31,Politique,PA609332,Olivier Faure,SOC,left,source_like,full_name,1.4349548940460906e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693799::PA794130,1693799,26,Franceinfo,2025-03-31,Politique,PA794130,Andy Kerbrat,LFI-NFP,left,plain,full_name,8.737654990994681e+18,agent,neg,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1693806::PA720614,1693806,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.5916227403651518e+19,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693835::PA720614,1693835,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.3511986927686007e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1693895::PA720614,1693895,26,Franceinfo,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.6840105147300928e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,1.0,0.0,morality
1693947::PA720614,1693947,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.3206555899838548e+19,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693956::PA720614,1693956,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.236327606123023e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1693965::PA720614,1693965,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,4.031029480917902e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1693977::PA720614,1693977,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,6.785849479200394e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693980::PA720614,1693980,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,5.944280885346737e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693997::PA720614,1693997,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,9.273076825260941e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1693999::PA720614,1693999,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,2.1098823237415153e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1694008::PA720614,1694008,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,5.851673920314802e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1694090::PA720614,1694090,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.2904364367151366e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694110::PA720614,1694110,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.7835837208281561e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1694149::PA720614,1694149,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.629468932387141e+17,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,conflict
1694155::PA720614,1694155,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.746214780440683e+19,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1694160::PA720614,1694160,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.6905371455669041e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1694213::PA720614,1694213,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.66084111561173e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1694214::PA720614,1694214,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.672463224259203e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,conflict
1694218::PA720614,1694218,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,1.7035250049852535e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1694221::PA720614,1694221,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,4.223291784321945e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
1694221::PA720468,1694221,26,Franceinfo,2025-04-01,Politique,PA720468,Sébastien Chenu,RN,far_right,source_like,full_name,1.706840581485162e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
1694259::PA720614,1694259,26,Franceinfo,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,4.591182770781989e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,conflict
1694612::PA720614,1694612,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.7138207159327063e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694659::PA720614,1694659,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.0991964942396457e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1694661::PA720614,1694661,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.4149357897775772e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1694662::PA720614,1694662,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,5.96264691072577e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694723::PA720614,1694723,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.5214584766444155e+19,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694787::PA720614,1694787,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1311211956108866e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694837::PA720614,1694837,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,4.145756075242626e+17,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694842::PA720614,1694842,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.1095217300556805e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1694844::PA330240,1694844,26,Franceinfo,2025-04-02,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,8.116950842129001e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694844::PA719930,1694844,26,Franceinfo,2025-04-02,Politique,PA719930,Boris Vallaud,SOC,left,plain,full_name,4.050472471478276e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694847::PA720614,1694847,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,8.90207117946063e+18,agent,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1694880::PA720614,1694880,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,6.918685522752733e+18,patient,neg,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1694881::PA720614,1694881,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.2609787022776993e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1694885::PA720614,1694885,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.3173242693283363e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1694893::PA720614,1694893,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.4675021246719904e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1694894::PA720614,1694894,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,8.525588340159973e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1694956::PA720614,1694956,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,5.159325979651152e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1694960::PA720614,1694960,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,9.81279519542189e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1694965::PA720614,1694965,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.753783122820126e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1695006::PA720614,1695006,26,Franceinfo,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.280838810558531e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1695062::PA720614,1695062,26,Franceinfo,2025-04-03,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,6.052679026922946e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,conflict
1695185::PA720614,1695185,26,Franceinfo,2025-04-03,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,3.1173399530075617e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1695233::PA720614,1695233,26,Franceinfo,2025-04-03,International,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.8418251374451226e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1695345::PA720614,1695345,26,Franceinfo,2025-04-03,International,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.6876865643168557e+19,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1695349::PA720614,1695349,26,Franceinfo,2025-04-03,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,4.928381858842325e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1695350::PA720614,1695350,26,Franceinfo,2025-04-03,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.453146361536271e+19,patient,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,0.0,conflict
1695352::PA720614,1695352,26,Franceinfo,2025-04-03,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.0028573265401817e+19,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
