article_id,frame_conflict_gpt_oss,frame_human_interest_gpt_oss,frame_economic_gpt_oss,frame_morality_gpt_oss,frame_responsibility_gpt_oss,frame_conflict_mistral,frame_human_interest_mistral,frame_economic_mistral,frame_morality_mistral,frame_responsibility_mistral,frame_conflict_llama,frame_human_interest_llama,frame_economic_llama,frame_morality_llama,frame_responsibility_llama,dominant_gpt_oss,dominant_mistral,dominant_llama
2231582,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2231593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2231597,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,none,none,conflict
2231881,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
2232279,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
2232503,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,morality,morality,human_interest
2233033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
223397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
22349,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,conflict,responsibility,conflict
223614,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,none,responsibility,human_interest
2236229,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conflict,responsibility,human_interest
2237031,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,economic,economic,responsibility
223730,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none,none,conflict
223791,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2239616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2239764,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
224069,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,economic,economic,economic
2240837,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2240966,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,conflict,conflict,conflict
22417,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
224195,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
2242537,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,economic,responsibility,responsibility
2242848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2243790,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
22438,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
224384,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,responsibility,economic,conflict
2244179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
22451,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2247245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,none,conflict,none
2247561,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
22477,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
224876,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2248781,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,responsibility,responsibility,responsibility
2248803,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2248805,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,conflict,conflict,conflict
2249001,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,morality,morality,morality
2249784,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,conflict,responsibility,conflict
2249821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
2250227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
22503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2250386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
22510,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2251195,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2252377,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
225370,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,morality,conflict,conflict
2253713,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,none,responsibility,responsibility
2253714,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
2253932,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,economic,economic,none
2253974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,responsibility,none,responsibility
2254082,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,none,responsibility,responsibility
225472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
2254772,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2255082,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,conflict,conflict,conflict
22553,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2255403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
2255544,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
2255599,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
2255625,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,conflict,conflict,conflict
2256128,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2256548,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
225658,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2256582,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
225779,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,conflict,conflict,responsibility
2257992,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,conflict,conflict,conflict
225835,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2258556,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,conflict,conflict,conflict
2258662,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
225902,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
2259389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conflict,none,none
2259792,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2259832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2260787,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
226149,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2262531,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
22626,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
2263399,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,morality,conflict,conflict
2263743,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2264093,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,responsibility,responsibility,none
2264515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2264533,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
2265407,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
2265478,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,human_interest,none,conflict
22655,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
22656,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2267217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2267731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2267748,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2267825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,none,conflict,none
2268094,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2268102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2268947,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,economic,economic,economic
2269504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
2269505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2270942,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
227223,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,economic,economic,responsibility
2272377,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2272656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
227308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2273528,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,conflict,none,conflict
2273536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
2273785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2273852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2274152,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,conflict,conflict,conflict
2274235,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
2274239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,none,conflict,none
2274437,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
227456,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,conflict,conflict,conflict
2275416,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2275628,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,none,responsibility,responsibility
2275823,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,conflict,economic,conflict
227612,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
2276134,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
2279359,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
2280492,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2281459,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,responsibility,responsibility,responsibility
2283,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
2283201,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,conflict,responsibility,conflict
2284096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
2284182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2284376,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,responsibility,morality,responsibility
228463,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,none,responsibility,responsibility
2285320,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,morality,conflict,conflict
2285707,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,conflict,responsibility,conflict
2286300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2286375,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,responsibility
2286417,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
2286443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2286534,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,responsibility,human_interest,conflict
2286544,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
22868,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,economic,conflict,conflict
2287261,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,conflict,conflict,conflict
2288016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,morality,responsibility,responsibility
2288416,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2288634,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2288965,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
22890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
2289147,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2289170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
2290,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,responsibility,none,conflict
2290544,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,morality,conflict,conflict
2290992,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,conflict,conflict,conflict
2291142,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,human_interest
2291144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
22912,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2291873,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,conflict,conflict,conflict
2291978,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,conflict,human_interest,conflict
2292073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2292100,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
22928,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,conflict,none,human_interest
229280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
2292809,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,conflict,conflict,conflict
2293258,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
2293921,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
229435,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2294356,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,responsibility,conflict,conflict
2295357,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,conflict,human_interest,conflict
2295699,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,economic,economic,conflict
2296,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,responsibility,conflict,responsibility
2296241,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
2296243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2296272,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2296579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2296862,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,none,economic,economic
2296863,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
2298337,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
229903,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
2299653,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
2299816,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,conflict,conflict,conflict
2299897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2299989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
230072,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2302355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2302381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2302426,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
2302429,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,conflict,responsibility,conflict
2302627,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2302757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
2302799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2302849,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,none,conflict,conflict
230307,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,morality,morality,conflict
2303435,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
2303436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2303532,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,economic,economic,economic
2303549,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
2303561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,none,economic,none
2304481,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
2304679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
2304849,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,human_interest,responsibility,conflict
2305212,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
2305597,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,responsibility,economic,conflict
2305902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
2306193,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,none,responsibility,human_interest
2306491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2306529,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2306975,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2307080,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,human_interest,none,conflict
2307554,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2307595,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,human_interest,morality,human_interest
2307684,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2307717,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2307720,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
2307740,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2308537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
230969,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,economic,responsibility,conflict
2309749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
2309755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
2309760,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,conflict,responsibility,conflict
2309896,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,conflict,conflict,conflict
2310242,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,responsibility,responsibility,responsibility
2311372,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2311390,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2311435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2312065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
2312346,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,responsibility,responsibility,responsibility
2313817,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2313877,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
2314009,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,economic,responsibility,economic
2315114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,responsibility,none,none
2315253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2315262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2315265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2315327,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,economic,economic,economic
2315331,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,responsibility,responsibility,responsibility
2315382,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,economic,economic,responsibility
2315406,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
2315436,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2315490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
2315506,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
2315523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
2315525,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2315538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
2315541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
2315544,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2315546,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none,none,conflict
231562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
2315700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
2315714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2315721,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,human_interest,none,conflict
2315729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
2315793,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2315794,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2315801,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2315882,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
2315941,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,conflict,morality,conflict
231602,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,responsibility,conflict,conflict
2316031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2316160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2316255,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2316935,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2316988,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,responsibility,conflict,conflict
2317008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
231703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
2317048,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
2317129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2317466,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,conflict,responsibility,conflict
2317704,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2317747,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
2318700,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,morality,human_interest,human_interest
231907,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,economic,economic,responsibility
231908,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,responsibility,none,human_interest
2319509,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,responsibility,conflict,conflict
2319635,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
2321125,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2321372,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
232139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
232143,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2321575,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,economic,economic,economic
2321583,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,human_interest,conflict,conflict
232178,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
2322005,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,conflict,morality,conflict
23232,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,conflict,morality,conflict
232333,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,economic,economic,responsibility
232361,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,economic,economic,conflict
2323659,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
2323730,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,economic,economic,economic
232505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,responsibility,none,responsibility
2325099,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,conflict,conflict,conflict
2325216,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
2325376,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2325684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,responsibility,none,none
2326688,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
232843,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
232849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2328596,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,conflict,conflict,conflict
2329015,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,responsibility,morality,conflict
2329484,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,responsibility,none,human_interest
2329704,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,economic,economic,conflict
23314,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,conflict,responsibility,conflict
2332251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
2333138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2333597,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,conflict,human_interest,conflict
2333670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
2334195,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
2334218,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2334309,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
23355,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,conflict,economic,responsibility
2335820,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
23366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
2336603,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
2338749,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,conflict,conflict,conflict
2338796,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,conflict,conflict,conflict
23388,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,economic,economic,economic
2339219,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,economic,economic,economic
2339643,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
23399,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
2339920,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
